D1,D2,title,cluster
24.835228,-19.023958,Urtuk: The Desolation,29
19.048555,-20.94707,Colonial Conquest,29
23.435705,-19.89286,"Warhammer 40,000: Mechanicus",29
18.733072,-21.993284,纸上谈兵模拟器,29
-3.611033,10.480031,FIELD BREAKING,29
23.679659,-20.768852,Empire of Sin,29
24.829168,-14.74922,I Am Gangster,29
26.356737,-20.174343,Magicians' Legacy: Prologue,29
24.930624,-20.797544,Expeditions: Viking,29
26.468222,-20.664822,Dark Deity,29
22.707537,-14.225093,Ironbound,29
24.587883,-20.395594,The Banner Saga 2,29
19.146358,-22.948465,Gary Grigsby's War in the East 2,29
27.234076,-20.066303,Reprogram,29
27.066092,-20.94008,PARTY RUSH!!,29
22.74594,-14.420072,Guardians of Greyrock,29
20.081299,-22.927076,World War 2: Time of Wrath,29
24.779015,-20.25114,Eisenwald: Blood of November,29
19.000242,-14.67177,Descent: Legends of the Dark,29
20.380165,-19.095772,Power Struggle,29
-7.274945,13.15953,The Dis-United States Of America,29
22.246374,-20.257881,Hartacon Tactics,29
18.805407,-22.420237,Field of Glory II: Medieval,29
26.455929,-16.281298,Pangea,29
24.707062,-13.563817,Voice of Cards: The Isle Dragon Roars,29
-19.651712,-0.5545052,Dungeon Of Zaar - Open Beta,29
20.528185,-17.20146,BattleLore: Command,29
19.792856,-22.04294,Warring States,29
26.449045,-18.677893,Shawarma or Shaverma,29
19.964727,-15.406584,Ragnarok Chess,29
-3.7926745,-32.96577,Final Fantasy III (3D Remake),29
21.393127,-19.029648,The Maracot Deep,29
20.73417,-17.401001,SkyBoats,29
21.254538,-14.378071,Root,29
19.71414,-15.472371,Parkalien: a ludo in the space,29
25.53366,-20.668184,"Warhammer 40,000: Chaos Gate - Daemonhunters",29
19.32734,-22.189468,中华三国志 the Three Kingdoms of China,29
20.153913,-14.854503,了不起的棋盘,29
25.710321,-17.384554,Tangledeep,29
22.31399,-14.193083,Ascension: Deckbuilding Game,29
24.34581,-18.424934,Defense and Revenge,29
19.134865,-20.674583,Sid Meier's Civilization® V,29
24.99096,-15.08772,Expert on Domestication,29
26.22272,-20.440529,Mercenaries Rebirth: Call of the Wild Lynx,29
26.338018,-20.026047,Adventurers Guild,29
22.301252,-14.992998,Faeria,29
18.946081,-21.398039,Generals & Rulers,29
23.800415,-14.46329,Warhammer Combat Cards,29
25.489544,-20.954153,Grotesque Tactics: Evil Heroes,29
19.872292,-15.2958765,Hasbro's BATTLESHIP,29
-5.2603517,12.362975,Kaboom Monsters,29
20.803944,-20.631907,Tales of a Spymaster,29
21.698267,-15.695071,Armello,29
22.85108,-13.876619,GWENT: The Witcher Card Game,29
-11.185506,-14.916858,Galaxy of Drones,29
-4.347446,13.027969,Top Trumps Turbo,29
24.549536,-18.465551,Othercide,29
20.40952,-16.146431,Tatsu,29
20.19343,-19.82574,The Battle of Polytopia,29
25.070133,-13.40131,Survival Draw,29
19.167227,-21.992489,Wings of Glory,29
26.71143,-16.681908,Demeo: PC Edition,29
22.898443,-16.079454,Phobies,29
26.54892,-22.189447,Tactical Vanguard Saga,29
19.388988,-21.589846,Old World,29
22.185486,-22.594812,Sunrider: Mask of Arcadius,29
-4.237595,-31.793734,Nexomon,29
23.846077,-14.608885,Runeverse: The Card Game,29
23.288404,-19.70032,Darkwind: War on Wheels,29
25.457525,-19.83767,Wildermyth,29
26.129236,-21.801197,SD GUNDAM G GENERATION CROSS RAYS,29
26.17568,-17.400576,Mystical Echoes,29
25.87958,-20.075294,Guile & Glory: Firstborn,29
25.795603,-15.468841,TeamTower,29
23.935022,-21.28735,Fallout Tactics: Brotherhood of Steel,29
-8.066422,11.392131,Hobs,29
19.017063,-21.007038,HUMANKIND™,29
20.42481,-15.397223,Carcassonne - Tiles & Tactics,29
19.869226,-14.495125,Trivia Party,29
25.733566,-20.162086,Horizon's Gate,29
25.493853,-17.231941,Mainframe Defenders: Meltdown - Prologue,29
22.650927,-19.38433,战术狂想1(Chimera of Tactics 1),29
25.08737,-20.584736,Fell Seal: Arbiter's Mark,29
26.58024,-21.2794,Utawarerumono: Prelude to the Fallen,29
22.966413,-15.505395,剑仙轩辕志,29
27.241905,-19.002718,梅斯特姆,29
29.351418,-16.289335,Mage Hunters,29
20.315157,-23.652681,Find & Destroy: Tank Strategy,29
25.576334,-15.3056135,Indies' Lies,29
22.333067,-20.094486,Army General,29
22.93958,-17.057358,Wartune Reborn,29
25.778645,-22.908173,Divinity: Original Sin 2 - Definitive Edition,29
-19.857502,-2.836781,Onmyoji,29
24.059351,-19.700947,Mutant Year Zero: Road to Eden,29
25.123558,-15.939444,King of Heroes,29
22.190756,-19.80223,Legions of Steel,29
-7.595123,13.348588,Ancient lands: the Tsar awakening,29
4.976882,-5.890829,Plebby Quest: The Crusades,29
21.014826,-19.96193,Smugglers 5,29
20.849909,-19.51934,Galaxy Admirals,29
24.03861,-13.784227,Yu-Gi-Oh! Legacy of the Duelist,29
22.420437,-21.679234,Heroes of Might & Magic V,29
26.691296,-21.61161,Shining Force,29
26.090502,-14.299194,Alina of the Arena,29
-19.168941,-4.430891,Broken of Darkness,29
24.730106,-23.245588,Wasteland 3,29
20.552706,-17.432148,Worshippers,29
23.489098,-14.813809,Horus Heresy: Legions,29
-7.82051,13.309605,幻想英雄传 卡片对决,29
19.990213,-14.688561,A Game of Thrones: The Board Game - Digital Edition,29
24.578476,-24.427538,Geneforge 3,29
22.592003,-14.735075,DICETINY: The Lord of the Dice,29
23.176262,-16.499054,Werewolves Online,29
23.139744,-19.572226,XCOM: Enemy Unknown,29
23.09944,-19.693602,TimeScar: Hyperion,29
-19.016851,2.5626178,无名录,29
26.25619,-13.534763,Elemental Abyss 元素之渊,29
19.920444,-14.442661,XANDO: Xtreme & Over the Top,29
25.957098,-14.714956,Tournament Ark,29
26.089787,-14.716408,Three Kingdom: The Journey,29
22.715437,-21.2791,Devils & Demons,29
21.951391,-15.619543,Nemesis: Lockdown,29
-4.8158975,-33.02121,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,29
19.08992,-20.75602,Age of Viking Conquest,29
21.811342,-20.706873,Conquest of Elysium 3,29
25.905369,-14.732059,Recruit&Adventure,29
26.292786,-22.067606,Mecha Tactics,29
20.00251,-14.791515,Chessers,29
25.107157,-19.109253,NEXT JUMP: Shmup Tactics,29
20.329943,-17.043999,Congo Merc,29
25.821321,-15.221389,Snake Eyes Dungeon,29
-11.604262,-15.480944,Highlands,29
20.33843,-12.832226,THE GAME OF LIFE,29
-6.7164545,1.8608282,Automaton Kingdom,29
22.798824,-16.905626,西湖断桥白娘子,29
24.266823,-23.12906,Encased: A Sci-Fi Post-Apocalyptic RPG,29
20.087437,-23.019289,Assault on Arnhem,29
24.903114,-15.290046,孑游列国,29
19.218945,-15.337023,Monster Dice,29
24.87841,-19.697906,Farabel,29
25.187864,-19.57086,The Iron Oath,29
24.130667,-15.0477705,Dragon Evo,29
19.357327,-23.984758,Armorgeddon,29
24.212818,-18.703936,Sweet Surge,29
25.253645,-21.805834,Valkyria Chronicles 4 Complete Edition,29
20.186754,-15.369721,Acheron's Souls,29
26.762794,-16.682081,Demeo,29
-5.0391927,12.135424,Nuts!: The Battle of the Bulge,29
26.356737,-20.174343,Magicians' Legacy: Prologue,29
22.435629,-20.918005,Heroes of Might & Magic V: Tribes of the East,29
25.67913,-16.051981,Curious Expedition 2,29
26.467712,-22.034407,Spirit of Europe - Origins,29
18.707323,-19.762304,US Spy: Mission in Russia,29
24.754662,-15.319845,废土黄昏 Dusk of the wasteland age,29
25.072914,-22.455164,Vagrus - The Riven Realms,29
23.494314,-14.9381275,命运战歌,29
25.809977,-20.330935,BeerLeague Superstar,29
25.45028,-17.549816,Synth War Tactics,29
25.089481,-19.931578,Fantasy Grounds Unity,29
24.33811,-19.763859,UFO Stalker,29
23.75654,-17.399265,Hero Generations,29
-8.066422,11.392131,Hobs,29
25.166103,-19.381527,The Last Spell,29
-14.823182,8.913413,Clarent Saga: Tactics,29
-19.19267,-4.4440126,Beasts Battle,29
24.702574,-23.792812,Divinity: Original Sin - Enhanced Edition,29
19.406847,-15.169819,UZO,29
25.90628,-14.104073,Spellsword Cards: Demontide,29
23.316639,-20.046299,SteamWorld Heist,29
22.260946,-19.317366,A Druid's Duel,29
21.668905,-17.255209,Daldos,29
-4.4305077,12.005243,Splendor,29
14.246936,26.504581,Dungeon Solver,29
19.841322,-22.528027,Battleships and Carriers - WW2 Battleship Game,29
26.883158,-22.850597,Soul Reaper,29
24.131731,-11.887819,Freebooter of SPLORR!!,29
16.075962,28.244896,LUXO Buddies,29
25.300587,-20.724628,Monads,29
22.804323,-17.641718,Faction Wars,29
26.03244,-19.811419,Yaengard,29
25.11232,-20.108183,Fantasy Grounds Classic,29
23.908775,-14.544924,Shades Of Heroes,29
-13.912367,2.442472,SpaceDweller,29
18.766487,-21.539076,Strategic Command: American Civil War,29
21.555325,-21.00562,Planar Conquest,29
23.44627,-21.396069,Gears Tactics,29
18.20804,-21.10685,Romance of the Three Kingdoms XI with Power Up Kit,29
19.688654,-22.978777,Strategic War in Europe,29
25.203516,-20.791391,Jagged Alliance: Crossfire,29
21.440872,-19.147459,Elven Legacy: Ranger,29
22.334839,-19.447754,Attrition: Tactical Fronts,29
-11.590807,-15.134362,Sol-Hel,29
23.63377,-14.850781,Gems of War - Puzzle RPG,29
23.711197,-18.5375,鬥犬 Dog Fighting,29
24.810799,-23.069857,Stellar Tactics,29
-5.687144,11.303689,Cabals: Card Blitz,29
20.378393,-15.011191,大亨传奇,29
26.69652,-18.912352,Battle Sweeper,29
24.043232,-23.56967,Please The Gods,29
21.694487,-13.274957,Aeon's End,29
25.743696,-21.185362,Disgaea PC,29
26.794718,-20.988903,最后的大法师 光明之旅(Last Archmage Journey of Light),29
19.781792,-21.05757,March to Glory,29
18.394783,-21.098326,Numantia,29
19.028028,-22.205835,Fire & Maneuver,29
21.394018,-20.674183,Dominions 3: The Awakening,29
20.39865,-20.909433,The Heroic Legend of Eagarlnia,29
3.7963088,-2.6075583,Necrosmith,29
27.55022,-19.711096,PP Puncher,29
26.306355,-20.310038,Mercenaries Blaze,29
24.960392,-20.404163,Weaves of Fate,29
20.378342,-17.570099,Through the Ages,29
26.877537,-15.312321,Thea 2: The Shattering,29
24.770185,-14.997217,Steamalot: Epoch's Journey,29
-3.7910814,10.646833,Hold the Line: The American Revolution,29
19.437752,-21.175467,From Village to Empire,29
-3.301499,11.384096,Gem Master,29
24.898645,-17.407434,Mech Armada,29
24.896389,-21.774336,Colony Ship: A Post-Earth Role Playing Game,29
17.757826,-17.425407,Luckitown,29
20.21745,-20.402498,Interstellar Space: Genesis,29
-5.7947173,-33.589134,Pastelia Stories,29
21.856474,-20.574741,Godking: Master of Rituals,29
23.027584,-16.728003,Magi: Mind Game,29
19.432623,-23.145298,WWII英雄列伝 最強の虎　クルト・クニスペル,29
21.392374,-13.237488,Spirit Island,29
24.035284,-21.826935,Shadowrun: Hong Kong - Extended Edition,29
21.166637,-20.273716,Ground Pounders Demo,29
21.381626,-20.805382,Dominions 5 - Warriors of the Faith,29
20.206858,-19.885769,Clans to Kingdoms,29
-6.763174,12.45177,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,29
25.687677,-14.825333,Circadian Dice,29
24.460693,-20.28549,Wartales,29
19.767591,-22.610937,Lock 'n Load Tactical Digital: Core Game,29
23.155848,-19.782318,XCOM® 2,29
26.691296,-21.61161,Shining Force,29
23.409695,-18.93787,Regular Strategy Game,29
20.60094,-17.495943,Minos Strategos,29
20.37276,-21.252811,Fantasy General,29
12.657937,3.1425388,SPACE BATTLE: Humanity,29
24.095844,-14.419368,Sefirot Shards,29
27.439823,-21.095537,Content Creator's Internet Adventure,29
-4.8933735,12.247854,Pathfinder Adventures,29
23.702385,-17.50976,Doll Explorer Prologue,29
23.174704,-18.448845,Lost Frontier,29
18.829905,-24.518084,WWII TCG - World War 2: The Card Game,29
-4.5874605,-33.921925,Costume Quest,29
22.776104,-19.320736,WARBORN,29
-3.40496,11.41908,Galaxy of Trian Board Game,29
19.942106,-20.690916,Unending War: Grand-Strategy Chess,29
25.563787,-15.00942,Panacle: Back To Wild,29
19.675203,-19.757824,Stellar Monarch,29
24.775318,-14.859607,末日血战,29
25.907267,-11.026223,Terra Randoma,29
24.709423,-20.649105,Blackguards,29
26.2559,-20.012589,The Book of the Game (Adventures in Leman),29
21.014826,-19.96193,Smugglers 5 Demo,29
21.963915,-16.819382,Wizards,29
20.841997,-19.881676,Interplanetary: Enhanced Edition,29
19.750126,-18.743868,Worms,29
20.841997,-19.881676,Interplanetary: Enhanced Edition,29
24.822384,-20.671211,Fallen: A2P Protocol,29
24.557127,-15.342578,Paladin's Oath,29
23.83572,-20.798433,Silent Storm Gold Edition,29
22.638693,-17.959187,Theater of Carnage,29
-19.214762,-4.383181,Spellcrafter,29
-4.169045,-32.99208,Cris Tales,29
20.203932,-13.741242,Catan VR,29
25.808767,-20.049402,Six Aspects,29
20.535698,-17.627993,Burgle Bros.,29
20.630344,-18.113764,Solar Settlers,29
22.849623,-14.867288,Stormbound,29
-2.9839566,10.270901,President for a Day - Corruption,29
23.635824,-15.124812,驰骋三国,29
21.356792,-17.960056,Heroes of Normandie,29
20.798294,-21.811014,Notebook Artillery,29
21.344574,-16.41092,Game Of Seven,29
22.816587,-18.66283,Ancestory,29
20.691467,-16.223167,Dice Tactics,29
22.93199,-20.094343,Pox Nora,29
21.696388,-14.351197,Cats Yakuza - Online card game,29
23.017872,-20.45484,Eador. Masters of the Broken World,29
27.064247,-18.815905,AbsentedAge: Squarebound,29
-0.6169216,-0.3149307,Showbiz Tycoon,29
-1.9147468,-1.3326849,Siege of Turtle Enclave,29
18.339733,-21.936172,Reiner Knizia Yellow & Yangtze,29
25.820192,-15.002845,Sea Horizon,29
22.296635,-20.513287,UFO: Afterlight,29
21.954113,-20.99204,Warlock 2: The Exiled,29
18.705439,-22.294247,The Bluecoats: North & South,29
26.132778,-13.708071,Card Hog,29
20.600698,-14.390124,Mint Works,29
21.533787,-14.171877,Ultimate Super Powers Old Maid～3Days～,29
17.827515,-22.974308,ConflictCraft,29
25.72166,-21.106411,Garden Tale,29
23.907495,-20.115324,Pirate Code,29
-11.640988,-15.495613,The Qaedon Wars - The Story Begins,29
0.03986376,-0.5364878,Sentinels of Freedom,29
25.905735,-13.648622,Solitairica,29
-5.4363317,12.237644,Siberian Dawn,29
26.59558,-18.719479,Monsters' Den: Book of Dread,29
2.0823302,1.120856,简易五子棋,29
24.388182,-19.686457,Black Legend,29
26.146849,-14.3390875,Calamity Eliminator,29
19.38288,-20.501093,Timeline,29
21.754564,-18.766815,1971 PROJECT HELIOS,29
0.26614824,2.0281122,Smash Up,29
19.605837,-21.971197,Vietnam ‘65,29
25.473776,-19.443575,The Monster Breeder,29
19.911816,-14.430523,Battle Chess 4000,29
25.906595,-21.447529,Lost Dimension,29
23.364634,-19.729952,Prodigy Tactics,29
27.99932,-20.213175,迷霧國度: 傳承 Myth of Mist：Legacy,29
26.717896,-10.443454,Heroes of a Broken Land 2,29
18.399143,-18.87208,The Commission: Organized Crime Grand Strategy,29
18.548244,-21.068317,Libertad o Muerte!,29
21.941519,-19.63825,Telestians,29
23.60574,-21.04107,Steam Tactics,29
21.16109,-14.45257,Robo Gauntlet,29
17.459291,-17.007639,Roads Of Rome: Portals Collector's Edition,29
18.718466,-21.276827,To End All Wars,29
26.376076,-18.685371,Oath of Miko,29
24.633938,-19.504646,Templar Battleforce,29
18.53114,-21.327246,Making History: The First World War,29
19.638357,-20.82954,Conquest of the New World,29
23.907495,-20.115324,Pirate Code,29
21.86153,-20.906427,QuestRun,29
25.49799,-15.564359,Toverblade,29
24.846544,-14.137013,Strategy,29
18.882673,-21.24749,Evil Bank Manager,29
25.663462,-19.638744,Guildmaster: Gratuitous Subtitle,29
22.408722,-20.452085,Six-ear Macaque,29
22.118244,-17.482052,Noara: The Conspiracy,29
19.615995,-19.774374,Solar War,29
20.355097,-18.2919,Oversight,29
23.897503,-20.925077,Braveland Demo,29
22.616688,-21.571476,Shock Tactics,29
-6.638997,14.315596,Vilundia,29
18.100996,-21.914211,Precipice,29
22.717703,-19.952894,Underwater Wars,29
26.22148,-13.94535,Ancient Gods,29
-5.665553,12.244475,Yomi,29
20.85026,-16.927868,Gigachess,29
21.683115,-13.902765,Koi-Koi Japan [Hanafuda playing cards],29
21.641012,-20.463259,Wizards and Warlords,29
4.3352647,3.6489031,Josie's Tank,29
26.057898,-19.622717,Swords and Sandals Crusader Redux,29
21.183702,-19.975628,Star Traders: 4X Empires,29
20.054857,-19.277822,Space Empires I,29
26.072138,-19.802572,Kuro Tactics,29
18.674706,-22.393633,SGS Pacific D-Day,29
-1.6789604,-34.430553,Mandinga - A Tale of Banzo,29
25.709454,-20.861448,Ambition of the Slimes,29
23.912592,-15.603154,Rise of Humanity,29
23.351692,-18.721727,Z Dawn,29
25.890959,-20.313097,Eldrador® Creatures,29
20.33523,-21.021786,Qvadriga,29
26.488358,-20.05723,Realms of Antiquity: The Shattered Crown,29
26.80798,-14.747793,Infinite Way,29
-10.210423,-16.682308,Rivalry warlord Sengoku,29
24.731655,-24.479599,Lords of Xulima,29
22.58263,-20.925077,The Dark Crystal: Age of Resistance Tactics,29
18.884758,-22.168594,SGS Heia Safari,29
22.240908,-14.341019,Journey of Greed,29
21.896263,-19.0739,Space Tower Defense,29
20.331915,-19.242752,Mare Nostrvm,29
27.017683,-18.816011,江湖百异图,29
-6.4845676,12.798771,Encore Classic Card Games,29
24.647043,-13.422052,Ancient Enemy,29
20.328964,-22.631847,Battle Academy 2: Eastern Front,29
23.812416,-21.16071,Gorky 17,29
22.18691,-21.296875,Disciples III: Reincarnation,29
24.521868,-21.522966,"7,62 High Calibre",29
28.686085,-17.196934,方块地牢,29
24.754974,-17.601545,Bionic Dues,29
19.454517,-15.764197,Theatre of War,29
21.961702,-19.6248,Flotilla 2,29
24.672714,-15.357869,Master of Miracles,29
19.782831,-21.822437,Medieval Battlefields,29
24.852272,-18.572235,Ignited Steel: Mech Tactics,29
27.830853,-20.511913,封神榜2022,29
25.152048,-15.420179,Card Girl Army Ⅱ,29
-10.41673,-17.064196,The Dragon Sword,29
20.545752,-16.98829,Antihero,29
20.171995,-14.739219,Eight-Minute Empire,29
23.213743,-14.907081,Collective: the Community Created Card Game,29
19.10488,-21.9995,Making History: The Great War,29
20.054857,-19.277822,Space Empires II,29
-16.47335,15.71632,Build & Battle,29
21.236303,-19.95973,Sid Meier's Starships,29
18.308302,-19.28032,Space City - Build Your Empire,29
17.541998,-21.418055,Kingdom's Life,29
25.690248,-19.700554,Demon's Rise - Lords of Chaos,29
24.75055,-13.721342,The Amazing American Circus,29
24.21566,-20.743063,Bionic Battle Mutants,29
22.071121,-20.978704,Elven Legacy,29
27.535,-19.026304,Kor,29
19.903305,-15.66948,Wild Wild Chess,29
24.131464,-16.62991,Heretic Operative,29
-12.046718,-16.080149,Birds with Feelings,29
17.951761,-21.822922,Terminal Conflict,29
19.104944,-21.99941,Making History: The Great War Demo,29
23.056192,-17.567831,Strife: The Expanse,29
25.6043,-13.541968,Frost,29
19.455128,-20.942377,Annals of Rome,29
19.371914,-21.240805,Wars of Napoleon,29
19.759436,-19.088558,Jump Lanes,29
19.684677,-22.528723,Battleships and Carriers - Pacific War,29
24.871635,-15.234399,Dragon Creek,29
24.82372,-19.781687,Fort Triumph,29
26.401411,-21.56784,Sovereign Tea,29
3.4190636,1.9260291,Catlandia: Crisis at Fort Pawprint,29
18.47687,-22.058977,三国記II,29
23.345736,-18.88717,汉武大帝传,29
22.568966,-16.55721,Warbands: Bushido,29
26.324911,-19.086508,Tilefinder,29
22.969675,-13.456673,Slime CCG,29
25.427937,-15.761328,Sid Classic,29
20.055271,-14.729262,The Royal Game of Ur,29
24.91275,-19.74471,Circle Empires Tactics,29
18.81929,-22.141209,Hunyadi Strategy,29
21.513996,-20.888466,Deity Empires,29
5.782295,5.3681617,Shine's Adventures 5(World Of Box),29
23.922928,-20.815313,Jagged Alliance 1: Gold Edition,29
21.630981,-15.797155,Chess: King of Crowns Chess Online,29
-19.181532,-4.4799747,Massive Assault: Phantom Renaissance,29
24.865347,-19.052496,ChessLocke,29
20.927715,-19.951025,Sword of the Stars: Complete Collection,29
-4.9546924,12.430647,2048 Royal Cards,29
21.341877,-19.064472,US and THEM,29
23.482319,-14.565907,Mythgard,29
26.285389,-20.215233,Braveland Pirate,29
25.412445,-18.029133,Blacken Slash,29
18.548231,-21.068329,Blocks!: Julius Caesar,29
25.093904,-18.038074,Shields of Loyalty,29
25.973728,-19.91569,リトルハーツ,29
25.914225,-19.98585,Alvora Tactics,29
24.707956,-17.751453,Endhall,29
25.184935,-16.223167,Spelldrifter,29
22.431673,-22.047235,SPYHACK: Episode 1,29
22.336582,-17.6215,Bombix,29
24.778385,-19.174423,Warhammer Quest,29
25.376522,-20.006437,Rise of the Foederati,29
19.811863,-14.4997015,Hnefatafl,29
27.393557,-14.20138,Castle Cardians,29
21.48633,-19.81249,The Last Federation,29
-5.80731,-2.3760486,Pro Strategy Football 2021,29
-4.8867087,12.044595,Roll for the Galaxy,29
25.31036,-15.495521,The Magister,29
21.253933,-18.756035,魔法迷域,29
24.730423,-20.250551,Samurai,29
25.653633,-19.297134,Age of Fear: The Undead King GOLD,29
22.89264,-14.604524,PHAGEBORN Online Card Game,29
23.363983,-13.998334,Kingdoms CCG,29
-5.756633,12.406029,Northmark: Hour of the Wolf,29
20.463757,-14.329141,Yachu Dice,29
24.146784,-14.752978,트리플 판타지 Demo,29
19.502157,-22.81746,Unity of Command: Stalingrad Campaign,29
25.02706,-20.736177,Sorcerer King: Rivals,29
25.814278,-14.523608,Tower of the Sage,29
26.378231,-14.70963,卡牌缔造者-CardMaker,29
28.63651,-19.770195,幻想三国志2,29
23.405039,-15.1363125,逍遥修真,29
19.763626,-15.644083,flChess 2,29
26.219105,-13.704085,Castle Morihisa,29
19.487608,-15.804907,Clou - Roll & Heist,29
25.797241,-15.217121,Nowhere Prophet,29
23.425299,-14.87136,Godsbane,29
24.959375,-18.261927,Renowned Explorers: International Society,29
23.799799,-14.772816,Kingdom Karnage,29
19.61534,-22.789242,Valor & Victory,29
23.42758,-22.603266,Winter Voices,29
19.91646,-23.459887,War on Folvos,29
5.498721,-3.0936143,The Shrouded Isle,29
20.271034,-17.661074,Eclipse: New Dawn for the Galaxy,29
22.1564,-19.712067,Space Hulk: Tactics,29
24.109684,-20.958433,King's Bounty: The Legend,29
20.271017,-17.66084,Eclipse: New Dawn for the Galaxy,29
23.944464,-15.4835415,Rise of Humanity: Prologue,29
25.513037,-18.768906,Popup Dungeon,29
5.451415,-4.436093,Adventure Portal,29
26.846731,-20.730928,"Trapper Knight, Sharpshooter Princess",29
23.160767,-14.201198,Cards & Tankards,29
25.576012,-21.986345,Ash of Gods: Redemption,29
21.79666,-19.723125,Halfway,29
26.300726,-21.149475,风墓战记,29
28.965033,-17.725166,Warriors: Rise to Glory,29
19.852634,-23.952068,Tank Battle: North Africa,29
22.112352,-21.525208,Age of Wonders II: The Wizard's Throne,29
20.649569,-19.571878,Armada 2526 Gold Edition,29
5.3155785,4.5496116,Bala na manga,29
28.054958,-21.946417,Healing Simulator,29
26.44371,-18.29903,Dungeon Adventure,29
26.5494,-19.783178,Murgles,29
0.7757873,-35.37342,Agarest: Generations of War,29
23.375738,-20.668789,Age of Gladiators II: Rome,29
21.779303,-20.80334,Might and Magic: Heroes VII – Trial by Fire,29
27.638706,-17.479599,百将群英传,29
25.30196,-16.882078,Variables 2,29
19.90968,-22.45389,Gary Grigsby's War in the East,29
16.807108,-19.079649,浪迹三国,29
16.930073,-19.896606,China: Mao's legacy,29
21.658737,-22.744642,Black Powder Red Earth®,29
26.05977,-14.655975,Lost,29
20.785618,-19.965687,Gods of Havoc: Into the Void,29
26.01017,-17.553682,Knights of the Tiny Table,29
23.836521,-20.515882,SteamCity Chronicles - Rise Of The Rose,29
22.076689,-20.994215,Disciples III - Renaissance Steam Special Edition,29
23.255877,-21.228397,Frozen Synapse 2,29
23.877506,-20.964804,King's Bounty: Armored Princess,29
25.278282,-21.157269,Iron Danger,29
26.7731,-21.190533,Angel Made,29
25.402569,-18.1847,Mortal Glory,29
18.648825,-25.795515,Tank Battle: East Front,29
19.43147,-21.76339,Aggressors: Ancient Rome,29
25.188795,-20.835318,英雄群侠传II,29
25.812551,-17.043215,Rogue Summoner,29
12.741634,4.0211506,Gardener's Path,29
21.556252,-20.290989,Nightfall Hacker,29
-6.770326,12.76922,Business Wars - The Card Game,29
19.137722,-15.144027,Fritz Chess 17 Steam Edition,29
23.74094,-13.839805,Artifact,29
19.954218,-15.239388,Hive,29
25.584892,-20.416342,Stones Keeper: Prologue,29
18.979069,-19.232384,Lords of the Darkreign,29
19.070974,-21.27803,NationWar2:Chronicle,29
5.4091964,-4.6083293,Big Mushroom RPG,29
-6.664057,11.676834,Alphadeck,29
10.436787,-23.21312,Peasant TD,29
21.82898,-17.382568,Chess'Extra,29
23.83484,-15.104918,Echo of Ayllu,29
21.64487,-20.531883,Massive Assault,29
24.538664,-21.599651,Delphyq,29
19.6462,-20.596375,Wars Across The World,29
-6.6640587,11.676831,Alphadeck,29
22.104912,-18.089136,Don't Get Bit,29
19.709097,-17.799568,Detective Puz,29
24.856716,-18.413063,Dead Monarchy,29
18.556847,-22.599655,Labyrinth: The War on Terror,29
25.407347,-16.804552,Knight Dice,29
23.834839,-15.104916,Echo of Ayllu,29
20.303812,-16.405283,Simply Chess,29
26.27294,-21.819458,TRANSFORMERS: BATTLEGROUNDS,29
21.119335,-20.49421,Godhood,29
20.811327,-17.50649,Militia 2,29
26.508272,-16.315859,Table of Tales: The Crooked Crown,29
23.719337,-17.350254,Rencounter,29
17.611729,-21.519972,Red Button,29
26.65535,-20.071661,Reverie Knights Tactics: Prologue,29
19.340649,-17.141947,Gaia Project,29
27.00346,-20.563278,Clouds of Rain,29
24.729073,-20.888727,Jagged Alliance: Rage!,29
20.119362,-21.521404,Epicinium,29
21.105322,-24.754694,The Girl Who Sees,29
19.810331,-22.863535,Decisive Campaigns: Barbarossa,29
25.973886,-21.154089,Aurora - Hidden Colors,29
22.821945,-15.876177,三国群英之兵临天下,29
19.468985,-22.868086,Strategic Mind: The Pacific,29
19.960007,-14.6163025,Tsuro - The Game of The Path,29
19.130184,-22.799967,Card Blitz: WWII,29
25.47313,-20.852957,ReversiQuest2,29
20.137161,-22.213987,Afghanistan '11,29
19.397902,-20.835802,Lux Delux,29
-12.856949,-14.256421,Microgons,29
6.397437,-2.8312294,Fury of Dracula: Digital Edition,29
20.702007,-15.510619,UFO Checkers,29
24.914053,-19.683285,Super Dungeon Tactics,29
25.923813,-13.694147,卡片地下城Card Monsters: Dungeon,29
-11.910491,-15.175185,Galaxy of Pen & Paper +1,29
24.17813,-15.381401,Lands of Vodria,29
-2.526829,-35.983475,Alone: Recode,29
19.333881,-14.308025,Brain Games,29
25.524857,-22.526222,Caravaneer 2,29
5.5921383,6.5337777,Icewords,29
20.703295,-14.136149,Charterstone: Digital Edition,29
28.406862,-21.688654,Bravery Network Online,29
22.941662,-21.074825,Breach & Clear,29
16.86845,-20.075003,Crisis in the Kremlin,29
-11.635037,-15.481452,TouHou Nil Soul,29
26.213406,-20.172653,Telepath Tactics Liberated,29
22.29894,-21.712837,Disciples II: Rise of the Elves ,29
26.044905,-13.632698,Second Second,29
22.812714,-19.28111,Skulls of the Shogun,29
20.054857,-19.277824,Space Empires III,29
25.773218,-18.634155,Bonfire,29
25.566833,-16.402506,Command Line Pilot,29
-5.8375254,-2.4274242,Pro Strategy Football 2022,29
27.365383,-20.602993,回纹战棋,29
